brn,corp_name,prefix4,item_label,region_code,region_label,is_manufacturer,g2b_age_years,sr_count,social_corp_flag,female_ceo_flag,similarity,mean_top3_dist,nearest_ref_brn,nearest_ref_name,nearest_ref_dist,top5_neighbors,nearest_ref_env_count,nearest_ref_env_amt
2063014832,충북전자통신,3912,전기 설비 (배전반·계장제어·UPS),41,경기,True,11.588939810597003,1,False,False,0.9492732130413541,0.05343749961733732,1408180747,유비스 주식회사,0.005848310043985401,"[{""brn"": ""1408180747"", ""name"": ""\uc720\ube44\uc2a4 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.005848310043985401}, {""brn"": ""1268630417"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uadf8\ub9b0\ud30c\uc6cc\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.06089122810472525}, {""brn"": ""1308217735"", ""name"": ""\uc0ac\ub2e8\ubc95\uc778 \ud55c\uad6d\uc7a5\uc560\uc778\ud611\ud68c"", ""dist"": 0.09357296070330132}, {""brn"": ""1138630217"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc2a4\ub9c8\ud2b8\ud30c\uc6cc"", ""dist"": 0.1544641888080137}, {""brn"": ""1288213643"", ""name"": ""\ud64d\uc560\uc6d0"", ""dist"": 0.3044561405235869}]",1,50094000
1868100109,주식회사 큐브,3912,전기 설비 (배전반·계장제어·UPS),,지역미상,True,10.989350488215074,1,False,False,0.9478287403114096,0.055042918060755903,2978700041,(주)에이시에스,0.0030961641409086326,"[{""brn"": ""2978700041"", ""name"": ""(\uc8fc)\uc5d0\uc774\uc2dc\uc5d0\uc2a4"", ""dist"": 0.0030961641409086326}, {""brn"": ""5518600119"", ""name"": ""\uc2e0\uc815\ubcf4\uac1c\ubc1c\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.029241550219775137}, {""brn"": ""4608800350"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5e0\ud14c\ud06c"", ""dist"": 0.13279103982158394}, {""brn"": ""5108122946"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5d0\uc774\uce58"", ""dist"": 0.36053111329798426}, {""brn"": ""3378100823"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud2f0\uc564\uc81c\uc774"", ""dist"": 0.4403433444860882}]",1,134000000
3478700346,주식회사 코인스이앤씨,3912,전기 설비 (배전반·계장제어·UPS),,지역미상,True,10.102286833184273,1,False,False,0.9340221584133178,0.07063841151131024,4608800350,주식회사 에스엠테크,0.02132913074854544,"[{""brn"": ""4608800350"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5e0\ud14c\ud06c"", ""dist"": 0.02132913074854544}, {""brn"": ""5518600119"", ""name"": ""\uc2e0\uc815\ubcf4\uac1c\ubc1c\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.08222035885326352}, {""brn"": ""2978700041"", ""name"": ""(\uc8fc)\uc5d0\uc774\uc2dc\uc5d0\uc2a4"", ""dist"": 0.10836574493212178}, {""brn"": ""3378100823"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud2f0\uc564\uc81c\uc774"", ""dist"": 0.3288814354130473}, {""brn"": ""5108122946"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5d0\uc774\uce58"", ""dist"": 0.47199302237102614}]",1,50694050
4718601530,주식회사 성일인더스트리,4015,펌프·압축기 (수중펌프·공기압축기),,지역미상,True,6.499275197318427,1,False,False,0.9314283363162479,0.07361990290627138,2448101404,주식회사 서진엔텍,0.05469889982288606,"[{""brn"": ""2448101404"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc11c\uc9c4\uc5d4\ud14d"", ""dist"": 0.05469889982288606}, {""brn"": ""2632300779"", ""name"": ""\ucc9c\uc9c0\ud558\uc774\ud14d"", ""dist"": 0.06157926458047865}, {""brn"": ""5398800715"", ""name"": ""\ub300\uc131\uacf5\uc5c5\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.10458154431544942}, {""brn"": ""6468600756"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud558\ubc31"", ""dist"": 0.1372632769140244}, {""brn"": ""3578600837"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac\uc218\uc601\uc0b0\uc5c5"", ""dist"": 0.21741952634000497}]",5,900828061
1971600057,프럭시스,4015,펌프·압축기 (수중펌프·공기압축기),41,경기,True,10.929117770898166,1,False,False,0.9184788438638574,0.08875670537298312,1408148640,주식회사 서광부스타이엔지,0.01960903955916853,"[{""brn"": ""1408148640"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc11c\uad11\ubd80\uc2a4\ud0c0\uc774\uc5d4\uc9c0"", ""dist"": 0.01960903955916853}, {""brn"": ""1378601533"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc815\uc218\ud50c\ub85c\uc6b0\ud14d"", ""dist"": 0.06089122810471066}, {""brn"": ""1308686787"", ""name"": ""\uc131\uad11\uc218\uc911\ud38c\ud504 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.18576984845507016}, {""brn"": ""1400280645"", ""name"": ""\uc81c\uc774\uc5d0\uc2a4 \uc5d4\uc9c0\ub2c8\uc5b4\ub9c1"", ""dist"": 0.23118025585519808}, {""brn"": ""8252000294"", ""name"": ""\ud0dc\uc131\uc774\uc5d4\uc9c0"", ""dist"": 0.300327921669029}]",3,52898370
7728601563,더블유아이엠주식회사,4015,펌프·압축기 (수중펌프·공기압축기),,지역미상,True,5.379494225381398,1,False,False,0.9024159846253214,0.10813639944021491,5398800715,대성공업주식회사,0.03612191497739715,"[{""brn"": ""5398800715"", ""name"": ""\ub300\uc131\uacf5\uc5c5\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.03612191497739715}, {""brn"": ""2448101404"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc11c\uc9c4\uc5d4\ud14d"", ""dist"": 0.08600455946994828}, {""brn"": ""2632300779"", ""name"": ""\ucc9c\uc9c0\ud558\uc774\ud14d"", ""dist"": 0.20228272387329935}, {""brn"": ""6468600756"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud558\ubc31"", ""dist"": 0.2779667362068444}, {""brn"": ""3578600837"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac\uc218\uc601\uc0b0\uc5c5"", ""dist"": 0.3581229856328265}]",1,32750000
4578101470,주식회사 문수산업,2410,운반·물류 장비 (지게차·엘리베이터),,지역미상,True,5.762793335579892,1,False,False,0.8272536597845671,0.20881907039301506,1398701986,주식회사 삼성엔비코,0.04334629797285404,"[{""brn"": ""1398701986"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc0bc\uc131\uc5d4\ube44\ucf54"", ""dist"": 0.04334629797285404}, {""brn"": ""7088701142"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ub2e4\uc6d0\uc5d8\ub9ac\ubca0\uc774\ud130"", ""dist"": 0.10974181788364482}, {""brn"": ""2363501430"", ""name"": ""\ub514\ud53c\uc5d0\uc2a4\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.4733690953225463}, {""brn"": ""3178145428"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubc31\uc120"", ""dist"": 0.6663633267730895}, {""brn"": ""4608601812"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud574\uc628\ud14c\ud06c"", ""dist"": 1.4142177466199473}]",1,77664000
4828701901,그린스마트엘리베이터 주식회사,2410,운반·물류 장비 (지게차·엘리베이터),,지역미상,True,5.026311473841357,1,False,False,0.8259217134878848,0.21076850707433145,1398701986,주식회사 삼성엔비코,0.04919460801680438,"[{""brn"": ""1398701986"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc0bc\uc131\uc5d4\ube44\ucf54"", ""dist"": 0.04919460801680438}, {""brn"": ""7088701142"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ub2e4\uc6d0\uc5d8\ub9ac\ubca0\uc774\ud130"", ""dist"": 0.20228272387329935}, {""brn"": ""2363501430"", ""name"": ""\ub514\ud53c\uc5d0\uc2a4\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.3808281893328906}, {""brn"": ""3178145428"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubc31\uc120"", ""dist"": 0.7589042327627437}, {""brn"": ""7178602089"", ""name"": ""\uc720\ud55c\ud68c\uc0ac \uc528\ucf00\uc774"", ""dist"": 1.414232014808626}]",1,77664000
1568800413,주식회사 성민전기통신소방,3912,전기 설비 (배전반·계장제어·UPS),,지역미상,True,7.887365546394403,1,False,False,0.8178658056981737,0.22269447265416223,3378100823,주식회사 티앤제이,0.050570680968322644,"[{""brn"": ""3378100823"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud2f0\uc564\uc81c\uc774"", ""dist"": 0.050570680968322644}, {""brn"": ""4608800350"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5e0\ud14c\ud06c"", ""dist"": 0.2569816236961786}, {""brn"": ""5518600119"", ""name"": ""\uc2e0\uc815\ubcf4\uac1c\ubc1c\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.3605311132979855}, {""brn"": ""2978700041"", ""name"": ""(\uc8fc)\uc5d0\uc774\uc2dc\uc5d0\uc2a4"", ""dist"": 0.3866764993768453}, {""brn"": ""5108122946"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5d0\uc774\uce58"", ""dist"": 0.7503037768157491}]",2,489000000
5061719868,아이엔씨에스,3912,전기 설비 (배전반·계장제어·UPS),,지역미상,True,13.384969926955662,1,False,False,0.8121531054595326,0.2312949286011531,5108122946,주식회사 에스에이치,0.05951515515318998,"[{""brn"": ""5108122946"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5d0\uc774\uce58"", ""dist"": 0.05951515515318998}, {""brn"": ""2978700041"", ""name"": ""(\uc8fc)\uc5d0\uc774\uc2dc\uc5d0\uc2a4"", ""dist"": 0.30411212228570317}, {""brn"": ""5518600119"", ""name"": ""\uc2e0\uc815\ubcf4\uac1c\ubc1c\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.33025750836456624}, {""brn"": ""4608800350"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5e0\ud14c\ud06c"", ""dist"": 0.43380699796637245}, {""brn"": ""4088177231"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc138\uac15\uc5d4\uc9c0\ub2c8\uc5b4\ub9c1"", ""dist"": 0.6020319162895745}]",1,368462684
4118171005,(유)금강전기,3912,전기 설비 (배전반·계장제어·UPS),,지역미상,True,13.59030873599057,1,False,False,0.8065196567889679,0.23989538454815096,5108122946,주식회사 에스에이치,0.03371378731221656,"[{""brn"": ""5108122946"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5d0\uc774\uce58"", ""dist"": 0.03371378731221656}, {""brn"": ""2978700041"", ""name"": ""(\uc8fc)\uc5d0\uc774\uc2dc\uc5d0\uc2a4"", ""dist"": 0.32991349012668714}, {""brn"": ""5518600119"", ""name"": ""\uc2e0\uc815\ubcf4\uac1c\ubc1c\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.35605887620554916}, {""brn"": ""4608800350"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5e0\ud14c\ud06c"", ""dist"": 0.45960836580735515}, {""brn"": ""4088177231"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc138\uac15\uc5d4\uc9c0\ub2c8\uc5b4\ub9c1"", ""dist"": 0.5762305484485933}]",1,368462684
8048700534,주식회사신성일렉콤,3912,전기 설비 (배전반·계장제어·UPS),41,경기,True,7.996879577879687,1,False,False,0.7809513247888048,0.28048953661796183,4918801464,진영산업주식회사,0.15412017057013014,"[{""brn"": ""4918801464"", ""name"": ""\uc9c4\uc601\uc0b0\uc5c5\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.15412017057013014}, {""brn"": ""1138630217"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc2a4\ub9c8\ud2b8\ud30c\uc6cc"", ""dist"": 0.29688773929023127}, {""brn"": ""1268630417"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uadf8\ub9b0\ud30c\uc6cc\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.39046069999352406}, {""brn"": ""1408180747"", ""name"": ""\uc720\ube44\uc2a4 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.44550361805428496}, {""brn"": ""1308217735"", ""name"": ""\uc0ac\ub2e8\ubc95\uc778 \ud55c\uad6d\uc7a5\uc560\uc778\ud611\ud68c"", ""dist"": 0.5449248888015346}]",1,39600000
4808803216,주식회사 정수산업,1216,실험·분석 시약 (살균제·시약키트),41,경기,False,2.3432177024518976,1,False,False,0.7777474127451064,0.2857644829321125,2473400512,브릿지,0.020641094272772026,"[{""brn"": ""2473400512"", ""name"": ""\ube0c\ub9bf\uc9c0"", ""dist"": 0.020641094272772026}, {""brn"": ""7738102594"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc774\uc544\uc774\uc0ac\uc774\uc5b8\ud2f0\ud53d"", ""dist"": 0.12866282096702647}, {""brn"": ""7213200433"", ""name"": ""\ub7a9\ucf54\ub4dc"", ""dist"": 0.7079895335565389}, {""brn"": ""7445400855"", ""name"": ""\uace0\uc2a4\ud14c\uc774\uc158"", ""dist"": 1.4142463665364775}, {""brn"": ""2548601895"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud480\ucf54\uc2a4"", ""dist"": 1.4144127606314212}]",5,123500800
4108678295,우주기업 주식회사,2410,운반·물류 장비 (지게차·엘리베이터),,지역미상,True,8.070801549132254,1,False,False,0.7712131466412612,0.2966583937983123,7088701142,주식회사 다원엘리베이터,0.18026555664899582,"[{""brn"": ""7088701142"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ub2e4\uc6d0\uc5d8\ub9ac\ubca0\uc774\ud130"", ""dist"": 0.18026555664899582}, {""brn"": ""1398701986"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc0bc\uc131\uc5d4\ube44\ucf54"", ""dist"": 0.3333536725054853}, {""brn"": ""3178145428"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubc31\uc120"", ""dist"": 0.37635595224045587}, {""brn"": ""2363501430"", ""name"": ""\ub514\ud53c\uc5d0\uc2a4\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.76337646985518}, {""brn"": ""4678100901"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d4\ubc14\uc774\ub85c\ud14d"", ""dist"": 1.4142146084359688}]",1,65120000
1304218868,혜성ENG,2410,운반·물류 장비 (지게차·엘리베이터),41,경기,True,11.769637962547723,1,False,False,0.7701914438373213,0.29837848498771247,1378602279,주식회사 정문이엔이,0.10870976317001066,"[{""brn"": ""1378602279"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc815\ubb38\uc774\uc5d4\uc774"", ""dist"": 0.10870976317001066}, {""brn"": ""7678800168"", ""name"": ""\uac70\uc131\uc774\uc5d4\uc9c0 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.14379962343374092}, {""brn"": ""5758601356"", ""name"": ""(\uc8fc)\ud574\uc131\uc774\uc5d4\uc9c0"", ""dist"": 0.6426260683593858}, {""brn"": ""5508702203"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc6f0\uc2a4\ud14c\ud06c"", ""dist"": 1.0499436620090175}, {""brn"": ""1408180747"", ""name"": ""\uc720\ube44\uc2a4 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 1.4145017861943936}]",1,38358432
4458600304,주식회사 동남테크,4710,수처리 약품 (응집제·여과재),41,경기,True,10.053005519015894,1,False,False,0.7623807642711166,0.311680523519061,8921600526,제이씨이엔지,0.19093012202326626,"[{""brn"": ""8921600526"", ""name"": ""\uc81c\uc774\uc528\uc774\uc5d4\uc9c0"", ""dist"": 0.19093012202326626}, {""brn"": ""1141708314"", ""name"": ""\ubbf8\uc131\uc5d4\uc9c0\ub2c8\uc5b4\ub9c1"", ""dist"": 0.3594990585843483}, {""brn"": ""1258197083"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc774\uc564\uc5d0\ud504"", ""dist"": 0.3846123899495686}, {""brn"": ""5438101257"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc640\uc774\uc81c\uc774\uc5d4\ud14d"", ""dist"": 0.4427514721512484}, {""brn"": ""4468801727"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc131\uc2e0"", ""dist"": 0.5015785908286851}]",1,41592715
6098702956,주식회사 에이치엘 엘리베이터,2410,운반·물류 장비 (지게차·엘리베이터),,지역미상,True,2.5376051083382767,1,False,False,0.7604527848462632,0.3150060331519003,2363501430,디피에스테크놀로지,0.06811561110019854,"[{""brn"": ""2363501430"", ""name"": ""\ub514\ud53c\uc5d0\uc2a4\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.06811561110019854}, {""brn"": ""1398701986"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc0bc\uc131\uc5d4\ube44\ucf54"", ""dist"": 0.36190718624950596}, {""brn"": ""7088701142"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ub2e4\uc6d0\uc5d8\ub9ac\ubca0\uc774\ud130"", ""dist"": 0.5149953021059963}, {""brn"": ""3178145428"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubc31\uc120"", ""dist"": 1.071616810995442}, {""brn"": ""1808802923"", ""name"": ""\uc0bc\uc131\ud658\uacbd \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 1.4142150687033885}]",1,124640000
5058152486,(주)디엠씨,2410,운반·물류 장비 (지게차·엘리베이터),,지역미상,True,9.14677690847517,1,False,False,0.7453093307209157,0.3417247829605589,3178145428,주식회사 백선,0.24115678475371125,"[{""brn"": ""3178145428"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubc31\uc120"", ""dist"": 0.24115678475371125}, {""brn"": ""7088701142"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ub2e4\uc6d0\uc5d8\ub9ac\ubca0\uc774\ud130"", ""dist"": 0.31546472413573723}, {""brn"": ""1398701986"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc0bc\uc131\uc5d4\ube44\ucf54"", ""dist"": 0.46855283999222813}, {""brn"": ""2363501430"", ""name"": ""\ub514\ud53c\uc5d0\uc2a4\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.8985756373419241}, {""brn"": ""4090939947"", ""name"": ""\ud55c\uad6d\uc774\uc5d4\uc9c0"", ""dist"": 1.4146403336318694}]",1,140956067
2038700390,동원엘리베이터 주식회사,2410,운반·물류 장비 (지게차·엘리베이터),41,경기,True,8.30078101525135,1,False,False,0.7419485018261047,0.3478024384964343,5758601356,(주)해성이엔지,0.20675496096573406,"[{""brn"": ""5758601356"", ""name"": ""(\uc8fc)\ud574\uc131\uc774\uc5d4\uc9c0"", ""dist"": 0.20675496096573406}, {""brn"": ""7678800168"", ""name"": ""\uac70\uc131\uc774\uc5d4\uc9c0 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.29207148395991267}, {""brn"": ""1378602279"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc815\ubb38\uc774\uc5d4\uc774"", ""dist"": 0.5445808705636562}, {""brn"": ""5508702203"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc6f0\uc2a4\ud14c\ud06c"", ""dist"": 0.6140725546153661}, {""brn"": ""1408166366"", ""name"": ""\uace0\uac15\uc528\uc564\ud53c \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 1.4142136042156248}]",1,140163000
6211522334,고연호이스트,2410,운반·물류 장비 (지게차·엘리베이터),,지역미상,True,9.532813869460796,1,False,False,0.736434703307271,0.35789364014090835,3178145428,주식회사 백선,0.19265021321266698,"[{""brn"": ""3178145428"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubc31\uc120"", ""dist"": 0.19265021321266698}, {""brn"": ""7088701142"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ub2e4\uc6d0\uc5d8\ub9ac\ubca0\uc774\ud130"", ""dist"": 0.3639712956767835}, {""brn"": ""1398701986"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc0bc\uc131\uc5d4\ube44\ucf54"", ""dist"": 0.5170594115332747}, {""brn"": ""2363501430"", ""name"": ""\ub514\ud53c\uc5d0\uc2a4\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.94708220888297}, {""brn"": ""4090939947"", ""name"": ""\ud55c\uad6d\uc774\uc5d4\uc9c0"", ""dist"": 1.4142805088371935}]",1,140956067
5060351162,태광기전,3912,전기 설비 (배전반·계장제어·UPS),,지역미상,True,17.35485356829721,1,False,False,0.7331532585543263,0.36397129567678305,4088177231,주식회사 세강엔지니어링,0.10320547136392898,"[{""brn"": ""4088177231"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc138\uac15\uc5d4\uc9c0\ub2c8\uc5b4\ub9c1"", ""dist"": 0.10320547136392898}, {""brn"": ""5108122946"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5d0\uc774\uce58"", ""dist"": 0.43931128977244915}, {""brn"": ""1378128430"", ""name"": ""(\uc8fc)\ud53c\ub2c9\uc2a4"", ""dist"": 0.5493971258939709}, {""brn"": ""2978700041"", ""name"": ""(\uc8fc)\uc5d0\uc774\uc2dc\uc5d0\uc2a4"", ""dist"": 0.8029385672113524}, {""brn"": ""5518600119"", ""name"": ""\uc2e0\uc815\ubcf4\uac1c\ubc1c\uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.829083953290214}]",1,556154800
1388156619,주식회사 세이프퀴슬,3912,전기 설비 (배전반·계장제어·UPS),41,경기,True,15.575250556661343,1,False,False,0.7298398399388558,0.3701636239586175,1288213643,홍애원,0.1964344138293408,"[{""brn"": ""1288213643"", ""name"": ""\ud64d\uc560\uc6d0"", ""dist"": 0.1964344138293408}, {""brn"": ""1308217735"", ""name"": ""\uc0ac\ub2e8\ubc95\uc778 \ud55c\uad6d\uc7a5\uc560\uc778\ud611\ud68c"", ""dist"": 0.4073175936496312}, {""brn"": ""1408180747"", ""name"": ""\uc720\ube44\uc2a4 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.5067388643968807}, {""brn"": ""1268630417"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uadf8\ub9b0\ud30c\uc6cc\ud14c\ud06c\ub180\ub85c\uc9c0"", ""dist"": 0.5617817824576429}, {""brn"": ""1138630217"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc2a4\ub9c8\ud2b8\ud30c\uc6cc"", ""dist"": 0.6553547431609359}]",3,1136720000
5738801941,주식회사 대신,3912,전기 설비 (배전반·계장제어·UPS),42,강원,True,4.295305313677086,1,False,False,0.7102244327751309,0.40800563012539587,5318801914,(주)이엔에이치시스템,0.07121177524112304,"[{""brn"": ""5318801914"", ""name"": ""(\uc8fc)\uc774\uc5d4\uc5d0\uc774\uce58\uc2dc\uc2a4\ud15c"", ""dist"": 0.07121177524112304}, {""brn"": ""8308601724"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubbff\uc74c\uc774\uc5d4\uc9c0"", ""dist"": 0.20572290625209508}, {""brn"": ""2208876247"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac  \uc131\uc6d0\uc804\uae30"", ""dist"": 0.9470822088829696}, {""brn"": ""2168701696"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud22c\ube44\ucf64"", ""dist"": 1.4316220755936864}, {""brn"": ""2398601386"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac\uac00\ub098"", ""dist"": 1.435445135297124}]",1,265262000
1342261302,프로엔지니어링,4710,수처리 약품 (응집제·여과재),41,경기,True,12.40481934516237,1,False,False,0.7091271122263917,0.4101844122986318,1258197083,주식회사 이앤에프,0.08910072361086158,"[{""brn"": ""1258197083"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc774\uc564\uc5d0\ud504"", ""dist"": 0.08910072361086158}, {""brn"": ""8921600526"", ""name"": ""\uc81c\uc774\uc528\uc774\uc5d4\uc9c0"", ""dist"": 0.4864417883619767}, {""brn"": ""1141708314"", ""name"": ""\ubbf8\uc131\uc5d4\uc9c0\ub2c8\uc5b4\ub9c1"", ""dist"": 0.655010724923057}, {""brn"": ""5438101257"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc640\uc774\uc81c\uc774\uc5d4\ud14d"", ""dist"": 0.7382631384899586}, {""brn"": ""4468801727"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc131\uc2e0"", ""dist"": 0.7970902571673961}]",4,743652100
2228128039,(주)수목원,3912,전기 설비 (배전반·계장제어·UPS),42,강원,True,9.223436730514868,1,False,False,0.6994017203678384,0.42979345185777795,2208876247,주식회사  성원전기,0.32784938069941033,"[{""brn"": ""2208876247"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac  \uc131\uc6d0\uc804\uae30"", ""dist"": 0.32784938069941033}, {""brn"": ""8308601724"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ubbff\uc74c\uc774\uc5d4\uc9c0"", ""dist"": 0.4135099219314692}, {""brn"": ""5318801914"", ""name"": ""(\uc8fc)\uc774\uc5d4\uc5d0\uc774\uce58\uc2dc\uc2a4\ud15c"", ""dist"": 0.5480210529424543}, {""brn"": ""1638200078"", ""name"": ""\uc0ac\ub2e8\ubc95\uc778 \uc7a5\uc6b0\uc804\uae30"", ""dist"": 1.4142169516139977}, {""brn"": ""4608800350"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc5d0\uc2a4\uc5e0\ud14c\ud06c"", ""dist"": 1.4170176212552825}]",1,23875200
1210387173,남성엔지니어링,2410,운반·물류 장비 (지게차·엘리베이터),41,경기,True,13.499959660015211,1,False,False,0.6928447256916844,0.44332483588104776,1378602279,주식회사 정문이엔이,0.10870976317000657,"[{""brn"": ""1378602279"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc815\ubb38\uc774\uc5d4\uc774"", ""dist"": 0.10870976317000657}, {""brn"": ""7678800168"", ""name"": ""\uac70\uc131\uc774\uc5d4\uc9c0 \uc8fc\uc2dd\ud68c\uc0ac"", ""dist"": 0.3612191497737453}, {""brn"": ""5758601356"", ""name"": ""(\uc8fc)\ud574\uc131\uc774\uc5d4\uc9c0"", ""dist"": 0.8600455946993913}, {""brn"": ""5508702203"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \uc6f0\uc2a4\ud14c\ud06c"", ""dist"": 1.2673631883490235}, {""brn"": ""1408160703"", ""name"": ""\uc8fc\uc2dd\ud68c\uc0ac \ud14c\uc2a4\ud1a0\ub2c9"", ""dist"": 1.4144070290004656}]",1,38358432
